model,seed,episode,episode_reward,epsilon,mean_loss,steps
Small-DQN,9,0,-20.05,0.99,,3
Small-DQN,9,1,-13.399999999999999,0.9801,,23
Small-DQN,9,2,-21.1,0.9702989999999999,,3
Small-DQN,9,3,-22.1,0.96059601,20.482303619384766,3
Small-DQN,9,4,-50.35,0.9509900498999999,20.12649631500244,10
Small-DQN,9,5,-41.150000000000006,0.9414801494009999,20.003859837849934,15
Small-DQN,9,6,-31.35,0.9320653479069899,16.08677221381146,23
Small-DQN,9,7,-31.499999999999993,0.92274469442792,14.225608507792154,24
Small-DQN,9,8,-22.05,0.9135172474836407,12.098063468933105,3
Small-DQN,9,9,-3.65,0.9043820750088043,11.143994251887003,24
Small-DQN,9,10,-22.1,0.8953382542587163,13.609660148620605,3
Small-DQN,9,11,-23.75,0.8863848717161291,12.757156545465643,11
Small-DQN,9,12,-15.05,0.8775210229989678,13.897668838500977,2
Small-DQN,9,13,-5.300000000000003,0.8687458127689781,11.480509599049887,24
Small-DQN,9,14,16.499999999999996,0.8600583546412883,9.543029447396597,24
Small-DQN,9,15,-31.0,0.8514577710948754,8.083797671578147,11
Small-DQN,9,16,-20.15,0.8429431933839266,8.398744940757751,4
Small-DQN,9,17,-13.649999999999999,0.8345137614500874,8.81572957833608,24
Small-DQN,9,18,-2.2000000000000006,0.8261686238355865,6.562354822953542,24
Small-DQN,9,19,-30.150000000000002,0.8179069375972307,5.739696196147373,14
Small-DQN,9,20,-26.15,0.8097278682212583,6.42768394947052,4
Small-DQN,9,21,-20.75,0.8016305895390458,5.197522749503453,24
Small-DQN,9,22,-19.7,0.7936142836436553,4.798495262861252,24
Small-DQN,9,23,-5.9,0.7856781408072188,4.231884638468425,24
Small-DQN,9,24,-16.75,0.7778213593991465,3.60514963666598,24
Small-DQN,9,25,-37.55,0.7700431458051551,3.6000517110029855,24
Small-DQN,9,26,14.349999999999996,0.7623427143471035,3.2557639479637146,24
Small-DQN,9,27,7.800000000000001,0.7547192872036325,3.0593357235193253,24
Small-DQN,9,28,18.899999999999995,0.7471720943315961,2.789076581597328,24
Small-DQN,9,29,-35.650000000000006,0.7397003733882802,2.5540228337049484,24
Small-DQN,9,30,0.44999999999999973,0.7323033696543974,2.780704696973165,24
Small-DQN,9,31,14.599999999999994,0.7249803359578534,2.504699870944023,24
Small-DQN,9,32,2.35,0.7177305325982748,2.296449268857638,24
Small-DQN,9,33,2.9500000000000006,0.7105532272722921,1.8578931465744972,24
Small-DQN,9,34,6.45,0.7034476949995692,1.9936742534240086,24
Small-DQN,9,35,0.4499999999999993,0.6964132180495735,1.7901446322600048,24
Small-DQN,9,36,-10.0,0.6894490858690777,2.196610689163208,1
Small-DQN,9,37,12.199999999999998,0.682554595010387,1.6898286292950313,24
Small-DQN,9,38,10.399999999999997,0.6757290490602831,1.544819913804531,24
Small-DQN,9,39,11.049999999999999,0.6689717585696803,1.6301280595362186,24
Small-DQN,9,40,-19.8,0.6622820409839835,1.4332901239395142,10
Small-DQN,9,41,-2.4500000000000006,0.6556592205741436,2.062711631258329,24
Small-DQN,9,42,-15.550000000000004,0.6491026283684022,1.884154461324215,24
Small-DQN,9,43,-4.1000000000000005,0.6426116020847181,1.808180920779705,24
Small-DQN,9,44,-7.650000000000002,0.6361854860638709,1.831013376514117,24
Small-DQN,9,45,-11.15,0.6298236312032323,1.6556157171726227,24
Small-DQN,9,46,-11.000000000000002,0.6235253948912,1.4687826732794445,24
Small-DQN,9,47,-7.049999999999999,0.617290140942288,1.5003201365470886,24
Small-DQN,9,48,7.1000000000000005,0.6111172395328651,1.6600753317276637,24
Small-DQN,9,49,3.3000000000000007,0.6050060671375365,1.4998342916369438,24
Small-DQN,9,50,-13.750000000000004,0.5989560064661611,1.3994902844230335,24
Small-DQN,9,51,-12.850000000000001,0.5929664464014994,1.7215166961153348,24
Small-DQN,9,52,-16.05,0.5870367819374844,1.380710244178772,2
Small-DQN,9,53,-11.550000000000006,0.5811664141181095,1.4136780972282093,24
Small-DQN,9,54,6.85,0.5753547499769285,1.5628144517540932,24
Small-DQN,9,55,-22.74999999999999,0.5696012024771592,1.369413745899995,24
Small-DQN,9,56,-21.65,0.5639051904523876,1.532741129398346,24
Small-DQN,9,57,-8.800000000000002,0.5582661385478638,1.505040129025777,24
Small-DQN,9,58,14.499999999999998,0.5526834771623851,1.5453657222290833,24
Small-DQN,9,59,-31.949999999999992,0.5471566423907612,1.4411036521196365,24
Small-DQN,9,60,-12.400000000000002,0.5416850759668536,1.5520402813951175,24
Small-DQN,9,61,12.199999999999996,0.536268225207185,1.6247189591328304,24
Small-DQN,9,62,-2.0500000000000007,0.5309055429551132,1.754200965166092,24
Small-DQN,9,63,11.700000000000003,0.525596487525562,1.457972911496957,24
Small-DQN,9,64,11.2,0.5203405226503064,1.585135743021965,24
Small-DQN,9,65,-2.05,0.5151371174238033,1.3066275343298912,24
Small-DQN,9,66,-12.2,0.5099857462495653,1.4585363790392876,24
Small-DQN,9,67,-1.7999999999999998,0.5048858887870696,1.2566510364413261,24
Small-DQN,9,68,7.799999999999999,0.4998370298991989,1.2744225735465686,24
Small-DQN,9,69,-1.85,0.49483865960020695,1.3569185050825279,24
Small-DQN,9,70,0.9500000000000003,0.4898902730042049,1.263933344433705,24
Small-DQN,9,71,0.8499999999999992,0.48499137027416284,1.449280023574829,24
Small-DQN,9,72,3.5500000000000007,0.4801414565714212,1.3389381145437558,24
Small-DQN,9,73,9.1,0.475340042005707,1.3834831342101097,24
Small-DQN,9,74,6.699999999999999,0.47058664158564995,1.3720728581150372,24
Small-DQN,9,75,6.799999999999999,0.4658807751697934,1.281849279999733,24
Small-DQN,9,76,15.599999999999996,0.4612219674180955,1.3155008852481842,24
Small-DQN,9,77,9.649999999999999,0.45660974774391455,1.1019080219169457,24
Small-DQN,9,78,7.75,0.4520436502664754,1.1422154766817887,24
Small-DQN,9,79,-3.700000000000001,0.44752321376381066,1.326429655154546,24
